input_0,input_1,input_2,input_3,input_4,input_5,input_6,input_7,input_8,input_9,label
0b010100010001101,0b010000000001010,0b100100010001011,0b000100010001000,0b010000000001010,0b000100010001000,0b000100010001000,0b010000000001010,0b000100010001000,0b000100010000111,0
0b110100010000001,0b100100010000100,0b000100010000111,0b010000000000101,0b000100010001000,0b010100010000010,0b110100010001110,0b010000000000101,0b010100010000010,0b100000000000011,1
0b000100010000111,0b110000000001001,0b000100010000111,0b000100010001000,0b100000000001100,0b110100010000001,0b110100010001110,0b110000000001001,0b110000000001001,0b000100010001000,1
0b100100010000100,0b100100010000100,0b100000000000011,0b010100010000010,0b010000000000101,0b100100010000100,0b100000000001100,0b100000000000011,0b100100010000100,0b110100010000001,1
0b100000000001100,0b100100010001011,0b110000000001001,0b010100010001101,0b010100010001101,0b100100010001011,0b100000000001100,0b000100010001000,0b010000000001010,0b000100010000111,0
0b010000000001010,0b010100010001101,0b100100010001011,0b100100010001011,0b110000000001001,0b010000000001010,0b000100010000111,0b110000000000110,0b100100010000100,0b110000000000110,0
0b100000000001100,0b110000000000110,0b110000000001001,0b100000000000011,0b110000000001001,0b000100010000111,0b010000000001010,0b000100010000111,0b010100010001101,0b110100010000001,1
0b000100010001000,0b000100010000111,0b100100010000100,0b000100010000111,0b110000000000110,0b000100010001000,0b110000000001001,0b110000000001001,0b000100010000111,0b110000000000110,0
0b100100010001011,0b100000000001100,0b010100010001101,0b010100010001101,0b110000000001001,0b110000000000110,0b110000000000110,0b000100010000111,0b000100010000111,0b000100010001000,0
0b000100010000111,0b100100010000100,0b100000000000011,0b100100010000100,0b100100010000100,0b010000000000101,0b110000000000110,0b000100010001000,0b010000000001010,0b100000000001100,0
0b110000000000110,0b110000000000110,0b100000000001100,0b100000000000011,0b010000000000101,0b100000000001100,0b100000000000011,0b000100010001000,0b100000000001100,0b000100010001000,1
0b100100010000100,0b110000000000110,0b010100010000010,0b110100010000001,0b010100010000010,0b100100010000100,0b000100010000111,0b010000000001010,0b010100010001101,0b010000000001010,0
0b110100010001110,0b110100010001110,0b010100010001101,0b110000000000110,0b100000000001100,0b110100010001110,0b100100010001011,0b010100010000010,0b110000000001001,0b100100010001011,1
0b010000000000101,0b100000000000011,0b100100010001011,0b010000000000101,0b110100010000001,0b010000000000101,0b100100010001011,0b000100010000111,0b100100010000100,0b100000000001100,1
0b100100010001011,0b000100010001000,0b010000000001010,0b000100010001000,0b010000000000101,0b100000000000011,0b100000000000011,0b010000000000101,0b110100010000001,0b100000000000011,0
0b110000000001001,0b000100010000111,0b100000000000011,0b100000000000011,0b110100010000001,0b010100010000010,0b010000000000101,0b010100010000010,0b100100010000100,0b010100010000010,0
0b110000000000110,0b000100010000111,0b110000000000110,0b110000000000110,0b110000000001001,0b100100010001011,0b010000000001010,0b110000000001001,0b100100010001011,0b110100010001110,0
0b110100010000001,0b110100010000001,0b100100010000100,0b010000000000101,0b000100010000111,0b100100010000100,0b100000000000011,0b010100010000010,0b100000000000011,0b010100010000010,0
0b000100010001000,0b110100010000001,0b100000000001100,0b110000000001001,0b110000000000110,0b000100010001000,0b010100010000010,0b100100010001011,0b000100010001000,0b100100010001011,1
0b100000000001100,0b010100010001101,0b010100010000010,0b100000000001100,0b100000000000011,0b010100010001101,0b010100010000010,0b010100010001101,0b010000000000101,0b100100010000100,1
0b110100010000001,0b100100010001011,0b100000000000011,0b100100010000100,0b110000000000110,0b110000000001001,0b100000000000011,0b100100010001011,0b010100010001101,0b100100010001011,1
0b000100010001000,0b010000000001010,0b100000000000011,0b100100010001011,0b000100010001000,0b100100010001011,0b000100010001000,0b010100010000010,0b000100010000111,0b000100010000111,1
0b010100010001101,0b100100010001011,0b000100010001000,0b010000000000101,0b000100010001000,0b100000000001100,0b110000000001001,0b000100010001000,0b100100010001011,0b100100010001011,0
0b110000000001001,0b100000000000011,0b000100010001000,0b010000000000101,0b110100010000001,0b110100010000001,0b000100010001000,0b100000000000011,0b110000000001001,0b110100010000001,1
0b000100010001000,0b110000000001001,0b010000000001010,0b100000000001100,0b100000000001100,0b110000000001001,0b010000000001010,0b110000000001001,0b100100010001011,0b100100010001011,0
0b110100010001110,0b100000000001100,0b110000000001001,0b000100010000111,0b010000000001010,0b010000000001010,0b010100010000010,0b110000000001001,0b100000000001100,0b110100010001110,1
0b100000000001100,0b110000000001001,0b010000000001010,0b110100010001110,0b100000000001100,0b010000000001010,0b010100010001101,0b110100010001110,0b100100010001011,0b100100010001011,0
0b110000000000110,0b110000000001001,0b100100010001011,0b100000000000011,0b010100010001101,0b100100010000100,0b010100010001101,0b010100010001101,0b110000000001001,0b110000000000110,1
0b100100010001011,0b000100010001000,0b010000000000101,0b110100010000001,0b110100010000001,0b100100010000100,0b010000000000101,0b000100010001000,0b110000000000110,0b110000000001001,0
0b100100010001011,0b110100010001110,0b110100010001110,0b100100010001011,0b010100010001101,0b110100010000001,0b110000000001001,0b110100010000001,0b110000000000110,0b010100010000010,1
0b010100010000010,0b100100010000100,0b010000000000101,0b100100010000100,0b110100010000001,0b010100010000010,0b100000000000011,0b000100010000111,0b100100010000100,0b110100010000001,0
0b110000000001001,0b010100010001101,0b010100010001101,0b010100010001101,0b100000000001100,0b100000000001100,0b110100010001110,0b010100010001101,0b100100010001011,0b100000000001100,0
0b100100010001011,0b100000000001100,0b010100010000010,0b100100010001011,0b110100010000001,0b110000000001001,0b100100010001011,0b010000000001010,0b000100010000111,0b010000000001010,1
0b110000000001001,0b100000000001100,0b100100010001011,0b110000000001001,0b000100010000111,0b010000000000101,0b000100010000111,0b110000000000110,0b000100010001000,0b110000000001001,0
0b110000000000110,0b100100010000100,0b100100010000100,0b110100010000001,0b010000000000101,0b000100010001000,0b110000000001001,0b110000000000110,0b000100010000111,0b000100010000111,0
0b110000000001001,0b010000000001010,0b100100010000100,0b010100010001101,0b010100010000010,0b100100010001011,0b010000000000101,0b100100010001011,0b010100010001101,0b110100010000001,1
0b100000000001100,0b010100010001101,0b010100010000010,0b100000000001100,0b110000000000110,0b110000000000110,0b000100010000111,0b110000000001001,0b010100010001101,0b100000000001100,1
0b000100010001000,0b100100010001011,0b110000000001001,0b110000000000110,0b010100010001101,0b100100010000100,0b010100010000010,0b100100010000100,0b110100010001110,0b000100010000111,1
0b110100010000001,0b010000000000101,0b110100010000001,0b110100010000001,0b010100010000010,0b100100010000100,0b010000000000101,0b110100010000001,0b100000000000011,0b000100010000111,0
0b000100010000111,0b110100010001110,0b010000000000101,0b000100010000111,0b110000000001001,0b100100010001011,0b100000000000011,0b100000000001100,0b010000000000101,0b110100010001110,1
0b100000000001100,0b110000000001001,0b010000000001010,0b010100010001101,0b110000000001001,0b100100010001011,0b100000000001100,0b110100010001110,0b010100010001101,0b100000000001100,0
0b010000000000101,0b010100010000010,0b110000000000110,0b010000000000101,0b110000000000110,0b110000000001001,0b010100010001101,0b110000000001001,0b000100010000111,0b000100010001000,0
0b110100010001110,0b110100010000001,0b000100010001000,0b010100010000010,0b110000000001001,0b100100010001011,0b100000000000011,0b010000000001010,0b010000000001010,0b100000000000011,1
0b110100010000001,0b110100010000001,0b110100010000001,0b010100010000010,0b100000000001100,0b100000000000011,0b010000000001010,0b100100010000100,0b000100010000111,0b000100010001000,1
0b010100010001101,0b100000000001100,0b010000000001010,0b100000000000011,0b110100010001110,0b010000000001010,0b100100010000100,0b100100010001011,0b110000000001001,0b000100010000111,1
0b100000000001100,0b010000000001010,0b100100010001011,0b010100010000010,0b000100010001000,0b100000000001100,0b110000000000110,0b110100010001110,0b100000000001100,0b110100010000001,1
0b010100010000010,0b110100010000001,0b110100010001110,0b100100010000100,0b100000000000011,0b100100010001011,0b100000000000011,0b100100010001011,0b000100010000111,0b110000000000110,1
0b010000000001010,0b110000000001001,0b110000000000110,0b000100010001000,0b110100010000001,0b000100010001000,0b110000000001001,0b110000000000110,0b100000000001100,0b100100010000100,1
0b010000000000101,0b100000000000011,0b110000000000110,0b010000000000101,0b100000000000011,0b100000000000011,0b010000000000101,0b100100010000100,0b110100010000001,0b100100010000100,0
0b110100010000001,0b100000000000011,0b010000000000101,0b010000000000101,0b110100010000001,0b110100010000001,0b110100010001110,0b010100010000010,0b010100010001101,0b110100010000001,1
0b000100010000111,0b110000000001001,0b110000000001001,0b000100010001000,0b010000000000101,0b010100010001101,0b100000000000011,0b100000000001100,0b100100010001011,0b100100010000100,1
0b000100010001000,0b010000000001010,0b000100010000111,0b100000000000011,0b010100010001101,0b110100010000001,0b110100010000001,0b010000000000101,0b110100010001110,0b000100010000111,1
0b010100010001101,0b110000000001001,0b010100010001101,0b110000000001001,0b110000000000110,0b000100010000111,0b110000000000110,0b010000000000101,0b000100010001000,0b000100010001000,0
0b010100010001101,0b100000000000011,0b110000000001001,0b000100010001000,0b000100010001000,0b110100010000001,0b010100010001101,0b100100010001011,0b110100010001110,0b100100010001011,1
0b000100010000111,0b010000000001010,0b010000000001010,0b100100010001011,0b110000000001001,0b100000000001100,0b000100010001000,0b110000000001001,0b110000000000110,0b110000000000110,0
0b010000000001010,0b110000000001001,0b010000000001010,0b100000000001100,0b010100010001101,0b010100010001101,0b010000000001010,0b010100010001101,0b010100010001101,0b110000000001001,0
0b100100010001011,0b010100010001101,0b110000000000110,0b110100010001110,0b010000000001010,0b010100010000010,0b100100010001011,0b100100010001011,0b110000000001001,0b000100010001000,1
0b100000000001100,0b100100010001011,0b100100010001011,0b010000000001010,0b000100010000111,0b100000000000011,0b100100010000100,0b010100010000010,0b100100010000100,0b100000000000011,0
0b100000000000011,0b100100010000100,0b100100010001011,0b010000000000101,0b100000000000011,0b100100010000100,0b110100010000001,0b110100010000001,0b010100010000010,0b010000000000101,1
0b000100010001000,0b000100010001000,0b100100010001011,0b110100010001110,0b110100010001110,0b100000000001100,0b010100010001101,0b010000000001010,0b010100010001101,0b010000000001010,0
0b010100010000010,0b110100010000001,0b110100010001110,0b010000000000101,0b100000000000011,0b000100010000111,0b110100010001110,0b010000000000101,0b010000000000101,0b000100010001000,1
0b100000000001100,0b100000000001100,0b110100010000001,0b110000000001001,0b000100010001000,0b110100010000001,0b110100010001110,0b010100010001101,0b010100010001101,0b010000000001010,1
0b010100010001101,0b100000000001100,0b000100010001000,0b000100010000111,0b000100010001000,0b110100010000001,0b100000000000011,0b010000000000101,0b100100010001011,0b000100010001000,1
0b010000000001010,0b000100010001000,0b110000000000110,0b000100010001000,0b010000000001010,0b100000000001100,0b100100010001011,0b110000000001001,0b010000000001010,0b100000000001100,0
0b010100010001101,0b000100010000111,0b100000000001100,0b110100010000001,0b100000000001100,0b110100010001110,0b110100010001110,0b100100010001011,0b010100010001101,0b100100010000100,1
0b100100010000100,0b110000000000110,0b100000000000011,0b010000000000101,0b000100010000111,0b010000000001010,0b000100010000111,0b000100010000111,0b110000000000110,0b100100010000100,0
0b100100010000100,0b000100010000111,0b000100010000111,0b100100010000100,0b110100010000001,0b100100010000100,0b100100010000100,0b010100010000010,0b010000000000101,0b000100010001000,0
0b100000000000011,0b110000000000110,0b100100010000100,0b010100010000010,0b100100010000100,0b100100010001011,0b010100010000010,0b100000000000011,0b110100010001110,0b010000000000101,1
0b100000000001100,0b110000000000110,0b010000000000101,0b010100010000010,0b110000000001001,0b100100010000100,0b110000000000110,0b100000000000011,0b100000000000011,0b010100010001101,1
0b100000000001100,0b110100010001110,0b100100010001011,0b110100010001110,0b100100010001011,0b100000000001100,0b000100010001000,0b100100010001011,0b010000000001010,0b000100010000111,0
0b110000000000110,0b000100010000111,0b110100010001110,0b100000000000011,0b100100010000100,0b100000000001100,0b110000000000110,0b110100010001110,0b100100010000100,0b010100010000010,1
0b010100010000010,0b110000000000110,0b110000000000110,0b000100010001000,0b010000000001010,0b110000000001001,0b010100010001101,0b110000000001001,0b010000000001010,0b010100010001101,0
0b010000000000101,0b100100010000100,0b100100010000100,0b010000000000101,0b100100010000100,0b110100010000001,0b100100010000100,0b110100010000001,0b010000000000101,0b100100010000100,0
0b100100010000100,0b000100010000111,0b000100010000111,0b110000000001001,0b010100010001101,0b010100010001101,0b110100010001110,0b110100010001110,0b100000000001100,0b010100010001101,0
0b110100010001110,0b100100010001011,0b010100010001101,0b110100010001110,0b100000000001100,0b110000000001001,0b000100010000111,0b110000000001001,0b000100010001000,0b000100010001000,0
0b100100010000100,0b110000000000110,0b010100010000010,0b010100010000010,0b110100010000001,0b110100010000001,0b010100010000010,0b100000000000011,0b100000000000011,0b110000000000110,0
0b110000000001001,0b100000000000011,0b110100010001110,0b010000000001010,0b000100010001000,0b010000000001010,0b010100010001101,0b110000000001001,0b100100010001011,0b010000000000101,1
0b110000000001001,0b010100010001101,0b110100010001110,0b010000000001010,0b000100010001000,0b110000000001001,0b000100010001000,0b010000000000101,0b010100010000010,0b010000000000101,0
